Timestamp,X,Y,Z
28-Jan-2025 19:57:24.531,-0.149689,-0.071252,9.889485
28-Jan-2025 19:57:24.541,-0.196392,-0.126038,9.93499
28-Jan-2025 19:57:24.551,-0.20193,-0.145198,9.945169
28-Jan-2025 19:57:24.560,-0.284558,-0.071551,9.96403
28-Jan-2025 19:57:24.570,-0.222138,0.302072,10.006691
28-Jan-2025 19:57:24.580,-0.158221,0.424368,9.910291
28-Jan-2025 19:57:24.590,-0.498613,0.104183,9.921817
28-Jan-2025 19:57:24.600,-0.575853,-0.032333,9.914034
28-Jan-2025 19:57:24.610,-0.512534,-0.031285,9.792337
28-Jan-2025 19:57:24.620,-0.522863,-0.10104,9.750274
28-Jan-2025 19:57:24.630,-0.416584,-0.138911,9.763896
28-Jan-2025 19:57:24.640,-0.255219,-0.005838,9.740095
28-Jan-2025 19:57:24.650,-0.097597,0.065564,9.698931
28-Jan-2025 19:57:24.660,-0.066162,0.071402,9.716594
28-Jan-2025 19:57:24.670,-0.099543,0.089813,9.824071
28-Jan-2025 19:57:24.679,-0.102686,0.130079,9.939331
28-Jan-2025 19:57:24.690,-0.103435,0.142204,10.03618
28-Jan-2025 19:57:24.700,-0.186213,0.217049,10.038724
28-Jan-2025 19:57:24.710,-0.268991,0.327818,9.999656
28-Jan-2025 19:57:24.720,-0.184417,0.370629,9.798175
28-Jan-2025 19:57:24.730,-0.08173,0.371078,9.523795
28-Jan-2025 19:57:24.740,-0.081281,0.499511,9.490415
28-Jan-2025 19:57:24.750,-0.223336,0.576601,9.604777
28-Jan-2025 19:57:24.760,-0.301323,0.593216,9.629176
28-Jan-2025 19:57:24.770,-0.318987,0.606688,9.631571
28-Jan-2025 19:57:24.780,-0.362546,0.51927,9.727072
28-Jan-2025 19:57:24.790,-0.381557,0.456251,9.76195
28-Jan-2025 19:57:24.800,-0.354014,0.333357,9.710158
28-Jan-2025 19:57:24.810,-0.324375,0.073497,9.810748
28-Jan-2025 19:57:24.820,-0.059726,-0.186812,9.986184
28-Jan-2025 19:57:24.830,0.235161,-0.270188,10.000105
28-Jan-2025 19:57:24.840,0.398771,-0.284109,9.945468
28-Jan-2025 19:57:24.849,0.456251,-0.283061,9.748478
28-Jan-2025 19:57:24.859,0.326321,-0.199535,9.562415
28-Jan-2025 19:57:24.869,0.020058,0.057331,9.45898
28-Jan-2025 19:57:24.879,-0.300725,0.368384,9.522897
28-Jan-2025 19:57:24.889,-0.477806,0.652044,9.692494
28-Jan-2025 19:57:24.899,-0.483495,0.915496,9.819879
28-Jan-2025 19:57:24.909,-0.45206,1.156196,9.905052
28-Jan-2025 19:57:24.919,-0.455054,1.349294,9.916878
28-Jan-2025 19:57:24.929,-0.473914,1.427132,9.782457
28-Jan-2025 19:57:24.939,-0.50969,1.497486,9.685758
28-Jan-2025 19:57:24.949,-0.653691,1.595682,9.622889
28-Jan-2025 19:57:24.959,-0.853525,1.760639,9.552685
28-Jan-2025 19:57:24.969,-0.752635,1.826502,9.477092
28-Jan-2025 19:57:24.979,-0.549358,1.550176,9.483679
28-Jan-2025 19:57:24.989,-0.117805,1.127306,9.466614
28-Jan-2025 19:57:24.999,0.325274,0.877026,9.036109
28-Jan-2025 19:57:25.009,0.615969,0.560734,8.546777
28-Jan-2025 19:57:25.019,0.782423,0.154628,8.582253
28-Jan-2025 19:57:25.029,0.798739,-0.178429,9.061706
28-Jan-2025 19:57:25.039,0.532443,-0.280068,9.596694
28-Jan-2025 19:57:25.049,0.443528,-0.32707,9.417965
28-Jan-2025 19:57:25.059,0.279169,-0.429158,9.533076
28-Jan-2025 19:57:25.069,-0.444276,-0.501457,10.460697
28-Jan-2025 19:57:25.079,-0.862656,-0.451761,10.475217
28-Jan-2025 19:57:25.089,-0.980611,-0.367635,10.075548
28-Jan-2025 19:57:25.099,-0.949026,-0.309407,9.893077
28-Jan-2025 19:57:25.109,-0.940644,-0.184566,9.893377
28-Jan-2025 19:57:25.119,-0.810714,-0.06721,9.934242
28-Jan-2025 19:57:25.129,-0.653242,-0.013771,10.03588
28-Jan-2025 19:57:25.138,-0.515827,-0.040865,10.146949
28-Jan-2025 19:57:25.148,-0.393981,-0.168699,10.177486
28-Jan-2025 19:57:25.158,-0.330064,-0.37497,10.191107
28-Jan-2025 19:57:25.168,-0.305964,-0.579146,10.232571
28-Jan-2025 19:57:25.178,-0.247885,-0.670456,10.237511
28-Jan-2025 19:57:25.188,-0.182321,-0.628244,10.155931
28-Jan-2025 19:57:25.198,-0.135169,-0.439187,9.996063
28-Jan-2025 19:57:25.208,-0.154179,-0.158071,9.797576
28-Jan-2025 19:57:25.218,-0.150587,0.121398,9.695039
28-Jan-2025 19:57:25.228,-0.159119,0.308508,9.717642
28-Jan-2025 19:57:25.238,-0.193997,0.422422,9.818832
28-Jan-2025 19:57:25.248,-0.204924,0.403561,9.842932
28-Jan-2025 19:57:25.258,-0.161664,0.251477,9.83904
28-Jan-2025 19:57:25.268,-0.080233,-0.003892,9.821526
28-Jan-2025 19:57:25.278,0.005089,-0.280217,9.795929
28-Jan-2025 19:57:25.288,0.033231,-0.551154,9.694291
28-Jan-2025 19:57:25.298,0.080383,-0.847388,9.663604
28-Jan-2025 19:57:25.308,0.170945,-1.207539,9.751322
28-Jan-2025 19:57:25.318,0.306113,-1.593436,9.911339
28-Jan-2025 19:57:25.328,0.450413,-1.991159,9.988878
28-Jan-2025 19:57:25.338,0.602198,-2.310445,9.938283
28-Jan-2025 19:57:25.348,0.600851,-2.506987,9.784254
28-Jan-2025 19:57:25.358,0.491727,-2.593058,9.627529
28-Jan-2025 19:57:25.368,0.344284,-2.531087,9.724977
28-Jan-2025 19:57:25.378,0.194895,-2.290387,10.108629
