Timestamp,X,Y,Z
22-Dec-2024 16:02:41.515,2.011667,8.911868,-3.093617
22-Dec-2024 16:02:41.525,1.964964,9.091195,-3.195854
22-Dec-2024 16:02:41.535,1.901496,9.144933,-3.256328
22-Dec-2024 16:02:41.545,1.907783,9.05003,-3.227139
22-Dec-2024 16:02:41.555,1.968556,8.935818,-3.115621
22-Dec-2024 16:02:41.565,1.996997,8.913963,-3.075355
22-Dec-2024 16:02:41.575,1.970053,8.911119,-3.117866
22-Dec-2024 16:02:41.585,1.882036,9.034762,-3.195106
22-Dec-2024 16:02:41.595,1.826951,9.128018,-3.26052
22-Dec-2024 16:02:41.605,1.761836,9.120534,-3.275489
22-Dec-2024 16:02:41.615,1.742227,9.022937,-3.213218
22-Dec-2024 16:02:41.625,1.79851,8.959169,-3.152594
22-Dec-2024 16:02:41.635,1.765279,8.981623,-3.150499
22-Dec-2024 16:02:41.645,1.766177,9.000932,-3.14032
22-Dec-2024 16:02:41.655,1.801055,8.936566,-3.153343
22-Dec-2024 16:02:41.665,1.7069,8.831784,-3.273992
22-Dec-2024 16:02:41.675,1.677561,8.841813,-3.371439
22-Dec-2024 16:02:41.685,1.817071,8.868009,-3.463498
22-Dec-2024 16:02:41.695,1.800905,8.899144,-3.566483
22-Dec-2024 16:02:41.705,1.796863,8.99255,-3.511697
22-Dec-2024 16:02:41.715,1.779649,9.011261,-3.376379
22-Dec-2024 16:02:41.725,1.815275,9.044791,-3.175047
22-Dec-2024 16:02:41.735,1.917363,9.130114,-3.050656
22-Dec-2024 16:02:41.745,1.97155,9.195079,-2.975662
22-Dec-2024 16:02:41.755,1.893712,9.111552,-3.027005
22-Dec-2024 16:02:41.765,1.980831,8.721613,-3.061134
22-Dec-2024 16:02:41.775,1.927991,8.417296,-3.239264
22-Dec-2024 16:02:41.785,1.511856,8.497679,-3.530858
22-Dec-2024 16:02:41.795,1.266367,8.419541,-3.810626
22-Dec-2024 16:02:41.805,1.36576,8.33392,-3.997138
22-Dec-2024 16:02:41.814,1.663191,8.297246,-3.865711
22-Dec-2024 16:02:41.824,2.076332,8.274643,-3.585793
22-Dec-2024 16:02:41.834,2.370321,8.175399,-3.351381
22-Dec-2024 16:02:41.844,2.598147,8.018974,-3.294349
22-Dec-2024 16:02:41.854,2.718497,7.895631,-3.456013
22-Dec-2024 16:02:41.864,2.643802,7.804471,-3.486101
22-Dec-2024 16:02:41.874,2.508184,7.712861,-3.404371
22-Dec-2024 16:02:41.884,2.240092,7.538923,-3.589985
22-Dec-2024 16:02:41.894,2.106719,7.305857,-3.715573
22-Dec-2024 16:02:41.904,1.974544,6.945706,-3.883374
22-Dec-2024 16:02:41.914,1.581461,6.49679,-4.210444
22-Dec-2024 16:02:41.924,1.185086,6.052663,-4.075724
22-Dec-2024 16:02:41.934,0.90427,5.749843,-3.651806
22-Dec-2024 16:02:41.944,0.358504,5.672903,-3.115771
22-Dec-2024 16:02:41.954,-0.771047,5.571115,-2.233056
22-Dec-2024 16:02:41.964,-1.531615,5.91016,-0.470921
22-Dec-2024 16:02:41.974,-2.794838,6.434519,1.600921
22-Dec-2024 16:02:41.984,-4.17422,7.154971,2.920876
22-Dec-2024 16:02:41.994,-4.480782,8.404273,3.345842
22-Dec-2024 16:02:42.004,-4.125421,9.655521,2.670596
22-Dec-2024 16:02:42.014,-3.772904,10.21371,0.937351
22-Dec-2024 16:02:42.024,-3.461252,9.884844,0.420176
22-Dec-2024 16:02:42.034,-2.974914,9.24253,-0.150587
22-Dec-2024 16:02:42.044,-2.530039,8.658145,-0.481249
22-Dec-2024 16:02:42.054,-1.94775,7.851323,0.49068
22-Dec-2024 16:02:42.064,-3.398832,6.465655,0.389041
22-Dec-2024 16:02:42.074,-4.224665,6.489156,1.596131
22-Dec-2024 16:02:42.084,-5.093308,6.741681,2.514621
22-Dec-2024 16:02:42.094,-5.92438,7.093599,1.699266
22-Dec-2024 16:02:42.104,-6.393056,7.122339,0.86535
22-Dec-2024 16:02:42.113,-6.556965,7.00648,0.775837
22-Dec-2024 16:02:42.123,-7.7181,8.333321,0.564626
22-Dec-2024 16:02:42.133,-13.523927,13.111684,1.463207
22-Dec-2024 16:02:42.143,-18.270856,13.325889,6.06853
22-Dec-2024 16:02:42.153,-12.6472,7.140601,5.698799
22-Dec-2024 16:02:42.163,-8.464298,7.61227,-0.263752
22-Dec-2024 16:02:42.173,-7.392078,6.630013,-3.112777
22-Dec-2024 16:02:42.183,-6.543343,5.558691,-1.405876
22-Dec-2024 16:02:42.193,-6.64573,4.984784,0.286804
22-Dec-2024 16:02:42.203,-7.663314,4.530329,0.378263
22-Dec-2024 16:02:42.213,-7.890092,3.996389,1.262475
22-Dec-2024 16:02:42.223,-7.807015,3.327431,3.113226
22-Dec-2024 16:02:42.233,-8.13663,2.567611,4.284091
22-Dec-2024 16:02:42.243,-8.517139,1.914219,4.753515
22-Dec-2024 16:02:42.253,-8.416548,1.675316,5.247188
22-Dec-2024 16:02:42.263,-8.100555,1.74582,5.576803
22-Dec-2024 16:02:42.272,-7.748337,1.461411,5.867349
22-Dec-2024 16:02:42.283,-7.404053,0.706082,6.43916
22-Dec-2024 16:02:42.293,-6.658454,0.22588,7.538623
22-Dec-2024 16:02:42.303,-5.286257,0.142653,8.8722
22-Dec-2024 16:02:42.313,-4.345613,0.63019,9.466913
22-Dec-2024 16:02:42.323,-3.643723,1.650767,10.106683
22-Dec-2024 16:02:42.333,-2.901566,1.697171,11.444601
22-Dec-2024 16:02:42.343,-1.960623,1.045127,13.199551
22-Dec-2024 16:02:42.353,-1.062041,0.975072,14.494209
22-Dec-2024 16:02:42.363,-0.672402,1.608854,15.250736
22-Dec-2024 16:02:42.373,-1.281036,2.107168,13.755196
22-Dec-2024 16:02:42.383,-2.163002,2.445315,11.720777
22-Dec-2024 16:02:42.393,-2.504592,2.710414,10.643916
22-Dec-2024 16:02:42.402,-2.875371,2.595453,10.316547
22-Dec-2024 16:02:42.412,-2.594106,1.910777,10.52162
22-Dec-2024 16:02:42.422,-1.863924,0.795296,12.303964
22-Dec-2024 16:02:42.432,-1.12506,-0.299976,12.775633
22-Dec-2024 16:02:42.442,-0.421823,-0.540077,11.547886
22-Dec-2024 16:02:42.452,-0.432151,0.046404,10.424023
22-Dec-2024 16:02:42.462,-1.409918,0.739013,10.251582
22-Dec-2024 16:02:42.472,-2.585124,1.064436,10.292447
22-Dec-2024 16:02:42.482,-3.45766,0.867147,10.017469
22-Dec-2024 16:02:42.492,-4.217779,0.541873,9.645342
22-Dec-2024 16:02:42.502,-4.392466,0.570763,9.289383
22-Dec-2024 16:02:42.512,-4.296366,0.810115,9.219179
22-Dec-2024 16:02:42.522,-3.677552,0.84634,9.155112
22-Dec-2024 16:02:42.532,-2.803819,0.666863,9.514964
22-Dec-2024 16:02:42.542,-1.787583,0.847238,9.997111
22-Dec-2024 16:02:42.552,-0.897683,0.988993,10.190509
22-Dec-2024 16:02:42.562,-0.506696,0.858165,10.193353
22-Dec-2024 16:02:42.572,-0.518073,0.799038,10.130484
22-Dec-2024 16:02:42.582,-0.888403,0.73078,9.917776
22-Dec-2024 16:02:42.592,-1.718127,0.482447,9.50718
22-Dec-2024 16:02:42.602,-2.874622,0.348475,9.394314
22-Dec-2024 16:02:42.612,-4.883744,0.002694,9.529633
22-Dec-2024 16:02:42.622,-6.054609,-1.066832,9.590107
22-Dec-2024 16:02:42.632,-4.998855,-1.969454,9.640852
22-Dec-2024 16:02:42.642,-3.277584,-1.121618,9.668095
