Timestamp,X,Y,Z
22-Dec-2024 15:59:52.851,2.808609,8.559949,-3.337011
22-Dec-2024 15:59:52.861,2.864294,8.455766,-3.262316
22-Dec-2024 15:59:52.871,2.616259,8.341703,-3.218607
22-Dec-2024 15:59:52.881,2.545606,8.149802,-3.342998
22-Dec-2024 15:59:52.891,2.699636,8.057744,-3.64522
22-Dec-2024 15:59:52.901,2.667902,8.366402,-3.990701
22-Dec-2024 15:59:52.911,2.032773,8.940907,-4.495152
22-Dec-2024 15:59:52.921,1.972149,9.205407,-4.721631
22-Dec-2024 15:59:52.931,2.428849,9.086105,-4.681365
22-Dec-2024 15:59:52.941,3.203189,8.354876,-4.053421
22-Dec-2024 15:59:52.951,4.314628,6.61205,-3.152145
22-Dec-2024 15:59:52.961,3.575315,6.355334,-2.906805
22-Dec-2024 15:59:52.971,2.586322,7.023544,-3.114723
22-Dec-2024 15:59:52.981,2.269281,7.419771,-3.332969
22-Dec-2024 15:59:52.991,2.152973,7.75163,-3.432362
22-Dec-2024 15:59:53.001,2.063609,7.853718,-3.358266
22-Dec-2024 15:59:53.010,1.892514,7.831265,-2.910547
22-Dec-2024 15:59:53.020,1.59194,7.673493,-2.441722
22-Dec-2024 15:59:53.030,1.220562,7.749535,-2.125879
22-Dec-2024 15:59:53.040,0.483794,9.261091,-1.880839
22-Dec-2024 15:59:53.050,-0.547861,9.606573,-2.670896
22-Dec-2024 15:59:53.060,-3.453768,11.458073,-3.198698
22-Dec-2024 15:59:53.070,-9.98289,16.447797,-3.960165
22-Dec-2024 15:59:53.080,-1.320704,13.811479,-1.38971
22-Dec-2024 15:59:53.090,2.109713,9.358539,0.002694
22-Dec-2024 15:59:53.100,-2.408641,10.678045,-0.625399
22-Dec-2024 15:59:53.110,-0.704136,9.929152,-0.845143
22-Dec-2024 15:59:53.120,0.53364,8.903036,-1.666335
22-Dec-2024 15:59:53.130,0.647404,8.370294,-2.293082
22-Dec-2024 15:59:53.140,0.400118,7.495663,-2.611619
22-Dec-2024 15:59:53.150,-0.227976,7.002738,-2.610122
22-Dec-2024 15:59:53.160,-0.178279,7.17967,-2.353705
22-Dec-2024 15:59:53.170,0.114961,7.575596,-1.924398
