Timestamp,X,Y,Z
28-Jan-2025 19:05:00.025,-0.469574,0.487237,10.098001
28-Jan-2025 19:05:00.035,-0.434696,0.595761,9.867181
28-Jan-2025 19:05:00.045,-0.400866,0.698897,9.693392
28-Jan-2025 19:05:00.055,-0.403561,0.758922,9.581575
28-Jan-2025 19:05:00.065,-0.437989,0.797691,9.528585
28-Jan-2025 19:05:00.074,-0.4567,0.755479,9.566906
28-Jan-2025 19:05:00.084,-0.456551,0.683179,9.743389
28-Jan-2025 19:05:00.094,-0.506696,0.573607,9.879456
28-Jan-2025 19:05:00.104,-0.518522,0.503852,9.940828
28-Jan-2025 19:05:00.114,-0.514031,0.471969,9.942175
28-Jan-2025 19:05:00.124,-0.501008,0.500559,9.821376
28-Jan-2025 19:05:00.134,-0.503553,0.528251,9.686507
28-Jan-2025 19:05:00.144,-0.474813,0.570015,9.757759
28-Jan-2025 19:05:00.154,-0.41374,0.597557,9.75716
28-Jan-2025 19:05:00.164,-0.397873,0.628543,9.69459
28-Jan-2025 19:05:00.174,-0.458497,0.639321,9.68516
28-Jan-2025 19:05:00.184,-0.498613,0.603695,9.748029
28-Jan-2025 19:05:00.194,-0.521815,0.587828,9.832304
28-Jan-2025 19:05:00.204,-0.548759,0.579744,9.865834
28-Jan-2025 19:05:00.214,-0.545166,0.558489,9.868828
28-Jan-2025 19:05:00.224,-0.521066,0.571512,9.915531
28-Jan-2025 19:05:00.234,-0.523611,0.549507,9.929152
28-Jan-2025 19:05:00.244,-0.524509,0.534089,9.890383
28-Jan-2025 19:05:00.254,-0.519869,0.50475,9.861194
28-Jan-2025 19:05:00.264,-0.49517,0.517773,9.852212
28-Jan-2025 19:05:00.274,-0.460742,0.53873,9.830507
28-Jan-2025 19:05:00.284,-0.455203,0.542472,9.817335
28-Jan-2025 19:05:00.294,-0.425266,0.570464,9.808503
28-Jan-2025 19:05:00.304,-0.428858,0.597857,9.761501
28-Jan-2025 19:05:00.314,-0.445474,0.600252,9.68037
28-Jan-2025 19:05:00.324,-0.450563,0.623004,9.626182
28-Jan-2025 19:05:00.334,-0.446671,0.631537,9.647737
28-Jan-2025 19:05:00.344,-0.454305,0.678988,9.709259
28-Jan-2025 19:05:00.354,-0.455353,0.706381,9.795181
28-Jan-2025 19:05:00.363,-0.471669,0.689766,9.792337
28-Jan-2025 19:05:00.373,-0.500409,0.678689,9.727671
28-Jan-2025 19:05:00.383,-0.513582,0.650397,9.680669
28-Jan-2025 19:05:00.393,-0.498314,0.609832,9.639055
28-Jan-2025 19:05:00.403,-0.487686,0.583786,9.63187
28-Jan-2025 19:05:00.413,-0.472567,0.588726,9.635613
28-Jan-2025 19:05:00.423,-0.464035,0.586031,9.67034
28-Jan-2025 19:05:00.433,-0.451311,0.589324,9.691896
28-Jan-2025 19:05:00.443,-0.448018,0.583337,9.734707
28-Jan-2025 19:05:00.453,-0.477956,0.579445,9.800719
28-Jan-2025 19:05:00.463,-0.521815,0.558339,9.83425
28-Jan-2025 19:05:00.473,-0.564027,0.513432,9.836046
28-Jan-2025 19:05:00.483,-0.567919,0.473914,9.828561
28-Jan-2025 19:05:00.493,-0.534538,0.463586,9.888587
28-Jan-2025 19:05:00.503,-0.501008,0.446072,9.920171
28-Jan-2025 19:05:00.513,-0.488734,0.453257,9.88709
28-Jan-2025 19:05:00.523,-0.460742,0.454006,9.868229
28-Jan-2025 19:05:00.533,-0.432151,0.474663,9.823322
