Timestamp,X,Y,Z
28-Jan-2025 17:15:43.226,-0.269739,1.746718,10.260413
28-Jan-2025 17:15:43.236,-0.199984,1.819167,10.128089
28-Jan-2025 17:15:43.246,-0.101788,1.920806,9.816886
28-Jan-2025 17:15:43.256,0.017364,2.054478,9.523945
28-Jan-2025 17:15:43.266,0.04805,2.104025,9.37231
28-Jan-2025 17:15:43.276,0.031884,2.075434,9.325907
28-Jan-2025 17:15:43.286,-0.030986,1.997147,9.444011
28-Jan-2025 17:15:43.296,-0.152982,1.899849,9.668544
28-Jan-2025 17:15:43.306,-0.2166,1.789978,9.824669
28-Jan-2025 17:15:43.316,-0.196691,1.749412,9.853859
28-Jan-2025 17:15:43.326,-0.170945,1.777254,9.640253
28-Jan-2025 17:15:43.336,-0.087718,1.830244,9.509425
28-Jan-2025 17:15:43.346,0.007185,1.930535,9.573192
28-Jan-2025 17:15:43.356,0.035626,2.018702,9.560469
28-Jan-2025 17:15:43.366,-0.031884,2.046844,9.579928
28-Jan-2025 17:15:43.376,-0.116907,2.011218,9.638756
28-Jan-2025 17:15:43.386,-0.119452,1.95703,9.693243
28-Jan-2025 17:15:43.396,-0.112566,1.906585,9.676927
28-Jan-2025 17:15:43.406,-0.096849,1.849853,9.635164
28-Jan-2025 17:15:43.416,-0.079634,1.85135,9.653725
28-Jan-2025 17:15:43.426,-0.091609,1.883383,9.691297
28-Jan-2025 17:15:43.436,-0.143252,1.905088,9.677675
28-Jan-2025 17:15:43.446,-0.184417,1.925596,9.656868
28-Jan-2025 17:15:43.456,-0.169448,1.925596,9.6416
28-Jan-2025 17:15:43.466,-0.157473,1.911675,9.650282
28-Jan-2025 17:15:43.476,-0.157622,1.911525,9.662108
28-Jan-2025 17:15:43.486,-0.130828,1.906286,9.63217
28-Jan-2025 17:15:43.496,-0.110021,1.932332,9.563762
28-Jan-2025 17:15:43.505,-0.101639,1.952091,9.502689
28-Jan-2025 17:15:43.515,-0.055085,1.948498,9.552835
28-Jan-2025 17:15:43.525,-0.022453,1.954037,9.613459
28-Jan-2025 17:15:43.535,-0.041314,1.974544,9.601484
28-Jan-2025 17:15:43.545,-0.080982,2.00987,9.557026
28-Jan-2025 17:15:43.555,-0.14909,2.042952,9.537117
28-Jan-2025 17:15:43.565,-0.189356,2.098486,9.487421
28-Jan-2025 17:15:43.575,-0.193248,2.107467,9.461974
28-Jan-2025 17:15:43.585,-0.163161,2.101181,9.536219
28-Jan-2025 17:15:43.595,-0.121098,2.123035,9.655072
28-Jan-2025 17:15:43.605,-0.116158,2.086062,9.771231
28-Jan-2025 17:15:43.615,-0.088915,2.0199,9.771979
28-Jan-2025 17:15:43.625,-0.080383,1.931883,9.678573
28-Jan-2025 17:15:43.635,-0.10119,1.872756,9.633367
28-Jan-2025 17:15:43.645,-0.079335,1.820215,9.628428
28-Jan-2025 17:15:43.655,-0.079934,1.806593,9.616303
28-Jan-2025 17:15:43.665,-0.104932,1.8274,9.5934
28-Jan-2025 17:15:43.675,-0.059127,1.872456,9.596394
28-Jan-2025 17:15:43.685,-0.020058,1.910477,9.626931
28-Jan-2025 17:15:43.695,-0.002994,1.939517,9.644145
28-Jan-2025 17:15:43.705,0.00479,1.967059,9.68501
28-Jan-2025 17:15:43.715,0.020358,1.999392,9.731862
28-Jan-2025 17:15:43.725,0.034728,1.98592,9.726623
28-Jan-2025 17:15:43.735,0.03383,1.954037,9.662856
28-Jan-2025 17:15:43.745,0.067061,1.927691,9.615704
28-Jan-2025 17:15:43.755,0.071102,1.886527,9.633667
28-Jan-2025 17:15:43.765,0.069905,1.835034,9.726174
28-Jan-2025 17:15:43.775,0.055684,1.826352,9.780362
28-Jan-2025 17:15:43.785,0.026046,1.795516,9.562714
28-Jan-2025 17:15:43.794,-0.000898,1.789678,9.409134
28-Jan-2025 17:15:43.804,-0.038021,1.794319,9.655372
28-Jan-2025 17:15:43.814,-0.104782,1.821861,9.667646
28-Jan-2025 17:15:43.824,-0.141905,1.82725,9.442065
