Timestamp,X,Y,Z
28-Jan-2025 17:09:32.898,-0.850382,1.666035,10.289453
28-Jan-2025 17:09:32.908,-0.705633,1.548979,10.503807
28-Jan-2025 17:09:32.918,-0.640368,1.520089,10.221644
28-Jan-2025 17:09:32.928,-0.588875,1.609902,9.763596
28-Jan-2025 17:09:32.938,-0.584984,1.684447,9.396709
28-Jan-2025 17:09:32.948,-0.705483,1.742826,9.25675
28-Jan-2025 17:09:32.958,-0.910706,1.734443,9.348061
28-Jan-2025 17:09:32.968,-1.040037,1.690734,9.588161
28-Jan-2025 17:09:32.978,-0.988095,1.65421,9.855505
28-Jan-2025 17:09:32.988,-0.862357,1.661545,9.980046
28-Jan-2025 17:09:32.998,-0.78886,1.719325,9.924961
28-Jan-2025 17:09:33.008,-0.735121,1.753304,9.712403
28-Jan-2025 17:09:33.018,-0.703088,1.761537,9.511072
28-Jan-2025 17:09:33.028,-0.734972,1.738934,9.488169
28-Jan-2025 17:09:33.038,-0.805026,1.723965,9.610016
28-Jan-2025 17:09:33.048,-0.865051,1.691183,9.75207
28-Jan-2025 17:09:33.058,-0.884511,1.699566,9.810599
28-Jan-2025 17:09:33.068,-0.862357,1.739533,9.762848
28-Jan-2025 17:09:33.078,-0.803978,1.792073,9.667796
28-Jan-2025 17:09:33.088,-0.717608,1.804348,9.537117
28-Jan-2025 17:09:33.097,-0.686772,1.797163,9.359287
28-Jan-2025 17:09:33.107,-0.694855,1.747766,9.381591
28-Jan-2025 17:09:33.117,-0.728086,1.721869,9.618099
28-Jan-2025 17:09:33.127,-0.736469,1.689387,9.629326
28-Jan-2025 17:09:33.137,-0.770298,1.660347,9.598789
28-Jan-2025 17:09:33.147,-0.818049,1.64942,9.660611
28-Jan-2025 17:09:33.157,-0.850681,1.663341,9.680519
28-Jan-2025 17:09:33.167,-0.830323,1.700614,9.631122
28-Jan-2025 17:09:33.177,-0.777184,1.734593,9.571246
28-Jan-2025 17:09:33.187,-0.718805,1.786984,9.587862
28-Jan-2025 17:09:33.197,-0.696053,1.812132,9.645193
28-Jan-2025 17:09:33.207,-0.700394,1.813629,9.718091
28-Jan-2025 17:09:33.217,-0.714614,1.78414,9.748328
28-Jan-2025 17:09:33.227,-0.773591,1.751508,9.715247
28-Jan-2025 17:09:33.237,-0.808768,1.73609,9.676029
28-Jan-2025 17:09:33.247,-0.831072,1.693129,9.635613
28-Jan-2025 17:09:33.257,-0.842747,1.697769,9.633966
28-Jan-2025 17:09:33.267,-0.824935,1.695225,9.642199
28-Jan-2025 17:09:33.277,-0.794697,1.692081,9.63217
28-Jan-2025 17:09:33.287,-0.752186,1.685944,9.64669
28-Jan-2025 17:09:33.297,-0.66836,1.6831,9.63666
28-Jan-2025 17:09:33.307,-0.628393,1.691333,9.581425
28-Jan-2025 17:09:33.317,-0.626298,1.679507,9.563163
28-Jan-2025 17:09:33.327,-0.626896,1.703009,9.553434
28-Jan-2025 17:09:33.337,-0.655487,1.704056,9.544153
28-Jan-2025 17:09:33.347,-0.683329,1.692231,9.565858
28-Jan-2025 17:09:33.357,-0.691263,1.686094,9.640403
28-Jan-2025 17:09:33.367,-0.686472,1.652114,9.676927
28-Jan-2025 17:09:33.376,-0.653092,1.642834,9.705667
28-Jan-2025 17:09:33.386,-0.631237,1.619033,9.687704
28-Jan-2025 17:09:33.396,-0.592318,1.631607,9.667796
28-Jan-2025 17:09:33.406,-0.586929,1.669029,9.620943
28-Jan-2025 17:09:33.416,-0.563129,1.698219,9.567055
28-Jan-2025 17:09:33.426,-0.561183,1.71184,9.552984
28-Jan-2025 17:09:33.436,-0.554896,1.705853,9.529633
28-Jan-2025 17:09:33.446,-0.576302,1.694776,9.588311
28-Jan-2025 17:09:33.456,-0.622705,1.663491,9.727821
28-Jan-2025 17:09:33.466,-0.670755,1.609004,9.823023
28-Jan-2025 17:09:33.476,-0.724044,1.578767,9.849518
28-Jan-2025 17:09:33.486,-0.756976,1.547632,9.847123
28-Jan-2025 17:09:33.496,-0.75997,1.554068,9.838141
28-Jan-2025 17:09:33.506,-0.738115,1.575474,9.77168
