Timestamp,X,Y,Z
28-Jan-2025 19:24:04.799,-0.075144,0.154778,9.88694
28-Jan-2025 19:24:04.809,-0.059277,0.155676,9.604777
28-Jan-2025 19:24:04.819,-0.035177,0.180974,9.570947
28-Jan-2025 19:24:04.829,-0.002844,0.215701,9.7859
28-Jan-2025 19:24:04.839,0.012724,0.260608,10.014924
28-Jan-2025 19:24:04.849,0.005688,0.291145,10.015074
28-Jan-2025 19:24:04.859,-0.026196,0.300425,9.692045
28-Jan-2025 19:24:04.869,-0.071701,0.306862,9.496252
28-Jan-2025 19:24:04.879,-0.126786,0.289348,9.75716
28-Jan-2025 19:24:04.889,-0.157622,0.258512,9.984387
28-Jan-2025 19:24:04.899,-0.160167,0.223934,9.883198
28-Jan-2025 19:24:04.909,-0.070054,0.205373,9.64639
28-Jan-2025 19:24:04.919,-0.008832,0.239652,9.565558
28-Jan-2025 19:24:04.929,-0.017514,0.259111,9.661509
28-Jan-2025 19:24:04.939,-0.075742,0.28875,9.78575
28-Jan-2025 19:24:04.949,-0.113314,0.313897,9.853859
28-Jan-2025 19:24:04.959,-0.128134,0.291145,9.883497
28-Jan-2025 19:24:04.969,-0.119601,0.256566,9.923165
28-Jan-2025 19:24:04.979,-0.076341,0.223485,9.930948
28-Jan-2025 19:24:04.989,-0.080982,0.183219,9.892928
28-Jan-2025 19:24:04.999,-0.085472,0.163909,9.854757
28-Jan-2025 19:24:05.009,-0.103884,0.142953,9.832453
28-Jan-2025 19:24:05.019,-0.124092,0.151784,9.861643
28-Jan-2025 19:24:05.029,-0.101938,0.165406,9.866732
28-Jan-2025 19:24:05.039,-0.103435,0.195643,9.876462
28-Jan-2025 19:24:05.048,-0.076341,0.20657,9.839638
28-Jan-2025 19:24:05.058,-0.054636,0.260309,9.780811
28-Jan-2025 19:24:05.068,-0.019609,0.308059,9.759705
28-Jan-2025 19:24:05.078,-0.011975,0.360151,9.761651
28-Jan-2025 19:24:05.088,-0.040416,0.363893,9.740245
28-Jan-2025 19:24:05.098,-0.04326,0.359253,9.748029
28-Jan-2025 19:24:05.108,-0.077389,0.356259,9.739946
28-Jan-2025 19:24:05.118,-0.093855,0.342488,9.746233
28-Jan-2025 19:24:05.128,-0.112267,0.319136,9.751172
28-Jan-2025 19:24:05.138,-0.118553,0.304916,9.785451
28-Jan-2025 19:24:05.148,-0.128882,0.276325,9.803414
28-Jan-2025 19:24:05.158,-0.140558,0.255369,9.772278
28-Jan-2025 19:24:05.168,-0.095052,0.224533,9.879605
28-Jan-2025 19:24:05.178,-0.037123,0.195493,9.907298
28-Jan-2025 19:24:05.188,-0.011825,0.17783,9.741143
28-Jan-2025 19:24:05.198,-0.004341,0.167951,9.629625
28-Jan-2025 19:24:05.208,-0.006736,0.170795,9.666598
28-Jan-2025 19:24:05.218,-0.045505,0.174687,9.741443
28-Jan-2025 19:24:05.228,-0.066611,0.188608,9.77632
28-Jan-2025 19:24:05.238,-0.074246,0.177381,9.789792
28-Jan-2025 19:24:05.248,-0.103136,0.161963,9.822724
28-Jan-2025 19:24:05.258,-0.099543,0.155377,9.869426
28-Jan-2025 19:24:05.268,-0.097148,0.131726,9.871672
28-Jan-2025 19:24:05.278,-0.079634,0.108075,9.8579
28-Jan-2025 19:24:05.288,-0.080533,0.117805,9.796378
28-Jan-2025 19:24:05.298,-0.073048,0.15403,9.730815
28-Jan-2025 19:24:05.308,-0.060923,0.178878,9.675729
28-Jan-2025 19:24:05.318,-0.042063,0.239352,9.68486
28-Jan-2025 19:24:05.328,-0.027543,0.257914,9.690997
28-Jan-2025 19:24:05.338,-0.026196,0.287253,9.71405
28-Jan-2025 19:24:05.347,-0.05299,0.276475,9.687405
28-Jan-2025 19:24:05.357,-0.056283,0.258063,9.668844
28-Jan-2025 19:24:05.367,-0.056582,0.219893,9.705517
28-Jan-2025 19:24:05.377,-0.072449,0.146545,9.763447
28-Jan-2025 19:24:05.387,-0.039518,0.009879,9.859697
28-Jan-2025 19:24:05.397,0.006586,-0.102686,9.906549
28-Jan-2025 19:24:05.407,0.044158,-0.208516,9.935589
28-Jan-2025 19:24:05.417,0.085772,-0.284558,9.959539
28-Jan-2025 19:24:05.427,0.130229,-0.316741,10.009685
28-Jan-2025 19:24:05.437,0.159568,-0.352816,10.059232
28-Jan-2025 19:24:05.447,0.159568,-0.381257,10.074201
28-Jan-2025 19:24:05.457,0.118254,-0.417781,10.065668
28-Jan-2025 19:24:05.467,0.071102,-0.402513,10.039024
28-Jan-2025 19:24:05.477,0.071252,-0.387394,10.031539
28-Jan-2025 19:24:05.487,0.072449,-0.371228,10.025103
