Timestamp,X,Y,Z
28-Jan-2025 19:47:44.523,-0.329165,1.319805,10.366094
28-Jan-2025 19:47:44.533,-0.294138,1.320704,10.065369
28-Jan-2025 19:47:44.543,-0.287402,1.335822,9.713451
28-Jan-2025 19:47:44.553,-0.295935,1.344803,9.474697
28-Jan-2025 19:47:44.563,-0.337698,1.348695,9.383687
28-Jan-2025 19:47:44.573,-0.359103,1.350192,9.427695
28-Jan-2025 19:47:44.583,-0.361798,1.365311,9.601484
28-Jan-2025 19:47:44.593,-0.332608,1.365011,9.779913
28-Jan-2025 19:47:44.603,-0.301473,1.370251,9.921368
28-Jan-2025 19:47:44.613,-0.280367,1.369801,9.940978
28-Jan-2025 19:47:44.623,-0.261506,1.374592,9.888886
28-Jan-2025 19:47:44.633,-0.296982,1.397045,9.773476
28-Jan-2025 19:47:44.643,-0.326621,1.382226,9.649534
28-Jan-2025 19:47:44.653,-0.346978,1.364263,9.566157
28-Jan-2025 19:47:44.663,-0.382904,1.337918,9.543255
28-Jan-2025 19:47:44.673,-0.369731,1.314866,9.585766
28-Jan-2025 19:47:44.683,-0.345781,1.280288,9.676029
28-Jan-2025 19:47:44.693,-0.330363,1.245859,9.774224
28-Jan-2025 19:47:44.702,-0.312251,1.22131,9.834549
28-Jan-2025 19:47:44.712,-0.301623,1.218316,9.852063
28-Jan-2025 19:47:44.722,-0.323477,1.228944,9.827514
28-Jan-2025 19:47:44.732,-0.305664,1.251847,9.789642
28-Jan-2025 19:47:44.742,-0.345182,1.305884,9.735754
28-Jan-2025 19:47:44.752,-0.388442,1.359772,9.721384
28-Jan-2025 19:47:44.762,-0.424966,1.424138,9.736353
28-Jan-2025 19:47:44.772,-0.414638,1.451981,9.733359
28-Jan-2025 19:47:44.782,-0.368534,1.474883,9.725276
28-Jan-2025 19:47:44.792,-0.30791,1.469943,9.707164
28-Jan-2025 19:47:44.802,-0.245939,1.420097,9.708511
28-Jan-2025 19:47:44.812,-0.235909,1.376837,9.70911
28-Jan-2025 19:47:44.822,-0.277673,1.334924,9.724677
28-Jan-2025 19:47:44.832,-0.339494,1.28897,9.680819
28-Jan-2025 19:47:44.842,-0.366737,1.278491,9.621692
28-Jan-2025 19:47:44.852,-0.386496,1.300795,9.56945
28-Jan-2025 19:47:44.862,-0.387993,1.345253,9.57918
28-Jan-2025 19:47:44.872,-0.380958,1.395847,9.629775
28-Jan-2025 19:47:44.882,-0.358504,1.479972,9.642798
28-Jan-2025 19:47:44.892,-0.312849,1.564097,9.500893
28-Jan-2025 19:47:44.902,-0.289947,1.645528,9.229507
28-Jan-2025 19:47:44.912,-0.306562,1.725013,9.212143
28-Jan-2025 19:47:44.922,-0.329165,1.756597,9.482032
28-Jan-2025 19:47:44.932,-0.326172,1.747616,9.684411
28-Jan-2025 19:47:44.942,-0.324825,1.617087,9.751172
28-Jan-2025 19:47:44.952,-0.307012,1.424737,9.735904
28-Jan-2025 19:47:44.962,-0.295935,1.265768,9.758058
28-Jan-2025 19:47:44.972,-0.299976,1.094973,9.820329
28-Jan-2025 19:47:44.982,-0.335303,0.964444,9.860295
28-Jan-2025 19:47:44.991,-0.357157,0.873134,9.826765
28-Jan-2025 19:47:45.001,-0.358654,0.828377,9.791588
28-Jan-2025 19:47:45.011,-0.349972,0.839604,9.721833
28-Jan-2025 19:47:45.021,-0.307012,0.875829,9.676328
28-Jan-2025 19:47:45.031,-0.301024,0.915047,9.727222
28-Jan-2025 19:47:45.041,-0.304916,0.983904,9.81464
28-Jan-2025 19:47:45.051,-0.328267,1.025218,9.917327
28-Jan-2025 19:47:45.061,-0.34638,1.079106,9.946217
28-Jan-2025 19:47:45.071,-0.361049,1.104254,9.905801
28-Jan-2025 19:47:45.081,-0.339644,1.131946,9.820478
28-Jan-2025 19:47:45.091,-0.279319,1.165925,9.725875
28-Jan-2025 19:47:45.101,-0.181872,1.188528,9.646839
28-Jan-2025 19:47:45.111,-0.117955,1.215622,9.596394
28-Jan-2025 19:47:45.121,-0.073497,1.210982,9.609716
28-Jan-2025 19:47:45.131,-0.062869,1.224005,9.667047
28-Jan-2025 19:47:45.141,-0.070204,1.18314,9.740245
28-Jan-2025 19:47:45.151,-0.110021,1.127156,9.787696
28-Jan-2025 19:47:45.161,-0.133073,1.071622,9.755064
28-Jan-2025 19:47:45.171,-0.090711,1.033152,9.706266
28-Jan-2025 19:47:45.181,-0.027094,0.993933,9.703571
28-Jan-2025 19:47:45.191,0.051194,0.912502,9.727522
28-Jan-2025 19:47:45.201,0.104782,0.810415,9.764046
28-Jan-2025 19:47:45.211,0.162861,0.721649,9.759555
28-Jan-2025 19:47:45.221,0.181572,0.59636,9.874216
28-Jan-2025 19:47:45.231,0.191452,0.487985,10.052645
28-Jan-2025 19:47:45.241,0.170495,0.375569,10.118359
28-Jan-2025 19:47:45.251,0.130828,0.26929,10.109827
28-Jan-2025 19:47:45.261,0.07679,0.191452,10.118658
28-Jan-2025 19:47:45.271,0.012424,0.121847,10.09351
28-Jan-2025 19:47:45.280,-0.013622,0.093256,10.030941
28-Jan-2025 19:47:45.290,0.010329,0.10104,9.998458
28-Jan-2025 19:47:45.300,0.01437,0.143551,9.985435
28-Jan-2025 19:47:45.310,0.05269,0.214654,9.977202
28-Jan-2025 19:47:45.320,0.044458,0.305964,9.9781
28-Jan-2025 19:47:45.330,0.059726,0.423469,9.979448
28-Jan-2025 19:47:45.340,0.05748,0.518522,9.953551
28-Jan-2025 19:47:45.350,0.076491,0.619711,9.913734
28-Jan-2025 19:47:45.360,0.050595,0.712069,9.854757
28-Jan-2025 19:47:45.370,0.017214,0.746498,9.819879
28-Jan-2025 19:47:45.380,-0.02425,0.78886,9.82916
28-Jan-2025 19:47:45.390,-0.034877,0.780028,9.820628
28-Jan-2025 19:47:45.400,-0.035177,0.768801,9.772278
28-Jan-2025 19:47:45.410,-0.002545,0.746348,9.726025
28-Jan-2025 19:47:45.420,0.040715,0.703836,9.697883
28-Jan-2025 19:47:45.430,0.061223,0.663271,9.6657
28-Jan-2025 19:47:45.440,0.082778,0.633034,9.647588
28-Jan-2025 19:47:45.450,0.041613,0.602048,9.599089
28-Jan-2025 19:47:45.460,0.007035,0.590971,9.588012
28-Jan-2025 19:47:45.470,-0.029189,0.563728,9.630374
28-Jan-2025 19:47:45.480,-0.060774,0.54322,9.687854
28-Jan-2025 19:47:45.490,-0.051942,0.532143,9.759705
28-Jan-2025 19:47:45.500,-0.041015,0.504451,9.80521
28-Jan-2025 19:47:45.510,0.003593,0.474813,9.844279
28-Jan-2025 19:47:45.520,0.039368,0.458047,9.900262
28-Jan-2025 19:47:45.530,0.080533,0.43769,9.940379
28-Jan-2025 19:47:45.540,0.11047,0.420326,9.969568
28-Jan-2025 19:47:45.550,0.114512,0.437091,9.98289
28-Jan-2025 19:47:45.560,0.107327,0.447569,9.980495
28-Jan-2025 19:47:45.569,0.072749,0.448168,9.950109
28-Jan-2025 19:47:45.579,0.016316,0.46179,9.932296
28-Jan-2025 19:47:45.589,0.015119,0.465532,9.91089
28-Jan-2025 19:47:45.599,-0.011077,0.459245,9.909244
28-Jan-2025 19:47:45.609,-0.015119,0.495021,9.88215
28-Jan-2025 19:47:45.619,-0.010478,0.485141,9.896071
28-Jan-2025 19:47:45.629,0.010628,0.487985,9.859248
28-Jan-2025 19:47:45.639,0.037871,0.502505,9.839189
