Timestamp,X,Y,Z
28-Jan-2025 18:47:53.646,-0.393981,1.864223,10.280023
28-Jan-2025 18:47:53.656,-0.366887,1.800306,10.464888
28-Jan-2025 18:47:53.666,-0.333207,1.705703,10.351424
28-Jan-2025 18:47:53.675,-0.325573,1.623224,10.116712
28-Jan-2025 18:47:53.685,-0.324375,1.533411,9.913585
28-Jan-2025 18:47:53.695,-0.338147,1.507964,9.736054
28-Jan-2025 18:47:53.705,-0.367186,1.517395,9.539512
28-Jan-2025 18:47:53.715,-0.396825,1.60137,9.355994
28-Jan-2025 18:47:53.725,-0.380658,1.715732,9.247021
28-Jan-2025 18:47:53.735,-0.326172,1.835782,9.289233
28-Jan-2025 18:47:53.745,-0.244442,1.951043,9.442065
28-Jan-2025 18:47:53.755,-0.136217,2.017056,9.65148
28-Jan-2025 18:47:53.765,-0.096849,2.019151,9.777967
28-Jan-2025 18:47:53.775,-0.152682,1.963617,9.804012
28-Jan-2025 18:47:53.785,-0.279169,1.847009,9.779464
28-Jan-2025 18:47:53.795,-0.406704,1.719923,9.717343
28-Jan-2025 18:47:53.805,-0.449815,1.61589,9.665251
28-Jan-2025 18:47:53.815,-0.411195,1.548979,9.618398
28-Jan-2025 18:47:53.825,-0.316592,1.533561,9.604777
28-Jan-2025 18:47:53.835,-0.215402,1.6108,9.653875
28-Jan-2025 18:47:53.845,-0.148192,1.720522,9.765992
28-Jan-2025 18:47:53.855,-0.15373,1.818718,9.811497
28-Jan-2025 18:47:53.865,-0.213007,1.905687,9.626033
28-Jan-2025 18:47:53.875,-0.271236,1.948049,9.451196
28-Jan-2025 18:47:53.885,-0.361648,1.972748,9.626033
28-Jan-2025 18:47:53.895,-0.444426,1.941313,9.817335
28-Jan-2025 18:47:53.905,-0.456251,1.882036,9.673484
28-Jan-2025 18:47:53.915,-0.403261,1.840722,9.532327
28-Jan-2025 18:47:53.925,-0.32213,1.799707,9.579479
28-Jan-2025 18:47:53.935,-0.229622,1.747766,9.650432
28-Jan-2025 18:47:53.945,-0.22139,1.726659,9.637409
28-Jan-2025 18:47:53.955,-0.215552,1.705104,9.602531
28-Jan-2025 18:47:53.964,-0.208217,1.705853,9.582174
28-Jan-2025 18:47:53.974,-0.183818,1.696871,9.552835
28-Jan-2025 18:47:53.984,-0.195044,1.732797,9.615405
28-Jan-2025 18:47:53.994,-0.232766,1.761537,9.67034
28-Jan-2025 18:47:54.004,-0.304018,1.771566,9.706565
28-Jan-2025 18:47:54.014,-0.337099,1.802851,9.643546
28-Jan-2025 18:47:54.024,-0.350421,1.808839,9.535621
28-Jan-2025 18:47:54.034,-0.333806,1.849105,9.424252
28-Jan-2025 18:47:54.044,-0.265997,1.922901,9.430838
28-Jan-2025 18:47:54.054,-0.1925,1.993255,9.440868
28-Jan-2025 18:47:54.064,-0.126637,2.053879,9.4494
28-Jan-2025 18:47:54.074,-0.124092,2.070644,9.594748
28-Jan-2025 18:47:54.084,-0.17334,1.993704,9.754016
28-Jan-2025 18:47:54.094,-0.253124,1.865121,9.833052
28-Jan-2025 18:47:54.104,-0.37033,1.68295,9.907896
28-Jan-2025 18:47:54.114,-0.444126,1.500779,9.959838
28-Jan-2025 18:47:54.124,-0.473465,1.327589,9.960138
28-Jan-2025 18:47:54.134,-0.446971,1.221161,9.923165
28-Jan-2025 18:47:54.144,-0.405507,1.207389,9.892179
28-Jan-2025 18:47:54.154,-0.320034,1.280737,9.853859
28-Jan-2025 18:47:54.164,-0.258662,1.403781,9.753268
28-Jan-2025 18:47:54.174,-0.214654,1.532813,9.55972
28-Jan-2025 18:47:54.184,-0.183219,1.659299,9.515712
28-Jan-2025 18:47:54.194,-0.147443,1.749262,9.622141
28-Jan-2025 18:47:54.204,-0.089514,1.808389,9.606423
28-Jan-2025 18:47:54.214,-0.049697,1.816323,9.543404
28-Jan-2025 18:47:54.224,-0.005089,1.780847,9.589958
28-Jan-2025 18:47:54.234,0.044607,1.695973,9.712553
28-Jan-2025 18:47:54.244,0.075892,1.575174,9.822724
28-Jan-2025 18:47:54.253,0.129331,1.473985,9.902957
28-Jan-2025 18:47:54.263,0.200733,1.353934,9.926458
28-Jan-2025 18:47:54.273,0.255519,1.218466,9.919123
28-Jan-2025 18:47:54.283,0.294288,1.109343,9.875264
28-Jan-2025 18:47:54.293,0.308508,1.00995,9.792037
28-Jan-2025 18:47:54.303,0.324076,0.936602,9.701027
28-Jan-2025 18:47:54.313,0.332159,0.897534,9.616602
28-Jan-2025 18:47:54.323,0.332608,0.893342,9.627679
28-Jan-2025 18:47:54.333,0.361049,0.943937,9.743538
28-Jan-2025 18:47:54.343,0.359852,1.049168,9.862541
